CustomerID,Gender,Age,Annual_Income_k,Spending_Score,KMeans_Cluster,DBSCAN_Cluster,Income_Category,Spending_Category,Age_Group,Customer_Value
44933,Female,25,136.12,65.06,2,2,High,Medium,Young,100.59
4585,Female,26,29.73,29.16,3,1,Low,Low,Adult,29.445
24026,Male,19,28.62,67.24,1,3,Low,High,Young,47.93
42806,Male,32,123.57,80.44,2,2,High,High,Adult,102.005
24897,Female,18,39.44,86.87,1,3,Low,High,Young,63.155
32054,Male,63,128.36,18.05,0,0,High,Low,Senior,73.20500000000001
10085,Male,30,20.43,16.56,3,1,Low,Low,Adult,18.494999999999997
13545,Male,28,34.42,84.88,1,3,Low,High,Adult,59.65
18439,Male,23,15.88,62.05,1,3,Low,Medium,Young,38.964999999999996
37180,Female,58,87.98,23.77,0,0,High,Low,Middle-aged,55.875
17557,Female,18,29.83,69.71,1,3,Low,High,Young,49.769999999999996
1262,Male,24,17.45,2.72,3,1,Low,Low,Young,10.084999999999999
19171,Male,21,37.88,95.75,1,3,Low,High,Young,66.815
36314,Female,58,94.39,13.73,0,0,High,Low,Middle-aged,54.06
9086,Male,32,25.73,34.39,3,1,Low,Medium,Adult,30.060000000000002
30671,Female,63,111.52,10.98,0,0,High,Low,Senior,61.25
24359,Female,24,32.49,90.19,1,3,Low,High,Young,61.34
214,Female,18,33.69,20.61,3,1,Low,Low,Young,27.15
21407,Male,29,39.62,61.34,1,3,Low,Medium,Adult,50.480000000000004
34456,Male,53,102.26,28.06,0,0,High,Low,Middle-aged,65.16
4175,Female,28,23.51,13.58,3,1,Low,Low,Adult,18.545
6342,Female,29,18.48,29.26,3,1,Low,Low,Adult,23.87
5415,Male,21,18.54,19.24,3,1,Low,Low,Young,18.89
15098,Male,19,38.97,85.39,1,3,Low,High,Young,62.18
34973,Female,59,132.91,33.75,0,0,High,Medium,Middle-aged,83.33
49868,Male,48,101.4,90.69,2,2,High,High,Middle-aged,96.045
1118,Male,19,37.15,37.44,3,1,Low,Medium,Young,37.295
31376,Female,62,125.18,14.87,0,0,High,Low,Senior,70.025
32621,Male,42,72.82,11.33,0,0,Medium,Low,Middle-aged,42.074999999999996
10697,Female,26,17.21,16.9,3,1,Low,Low,Adult,17.055
28109,Female,44,108.3,21.09,0,0,High,Low,Middle-aged,64.695
30055,Male,46,78.89,25.32,0,0,Medium,Low,Middle-aged,52.105000000000004
10570,Female,25,23.79,35.77,3,1,Low,Medium,Young,29.78
19001,Male,21,34.51,68.73,1,3,Low,High,Young,51.620000000000005
4526,Male,21,30.84,7.46,3,1,Low,Low,Young,19.15
24506,Male,19,39.3,98.25,1,3,Low,High,Young,68.775
515,Male,18,35.22,3.98,3,1,Low,Low,Young,19.599999999999998
16553,Male,28,16.0,81.32,1,3,Low,High,Adult,48.66
48498,Female,40,105.12,91.77,2,2,High,High,Adult,98.445
2585,Male,19,33.89,38.61,3,1,Low,Medium,Young,36.25
27180,Female,55,131.22,15.52,0,0,High,Low,Middle-aged,73.37
34958,Female,51,121.25,33.74,0,0,High,Medium,Middle-aged,77.495
2426,Male,21,19.39,3.52,3,1,Low,Low,Young,11.455
22529,Male,21,25.89,90.25,1,3,Low,High,Young,58.07
9876,Male,18,36.82,5.2,3,1,Low,Low,Young,21.01
32710,Female,44,70.38,25.66,0,0,Medium,Low,Middle-aged,48.019999999999996
21012,Male,18,22.13,92.66,1,3,Low,High,Young,57.394999999999996
30539,Female,35,123.4,33.47,0,0,High,Medium,Adult,78.435
34240,Female,50,126.26,21.22,0,0,High,Low,Middle-aged,73.74000000000001
32106,Female,63,121.69,35.51,0,0,High,Medium,Senior,78.6
14946,Male,21,23.08,84.69,1,3,Low,High,Young,53.885
41624,Male,30,112.94,89.86,2,2,High,High,Adult,101.4
25241,Female,63,126.97,9.84,0,0,High,Low,Senior,68.405
5635,Male,33,38.17,20.65,3,1,Low,Low,Adult,29.41
28679,Male,38,108.62,33.07,0,0,High,Medium,Adult,70.845
29315,Male,38,93.11,10.61,0,0,High,Low,Adult,51.86
46550,Male,46,78.2,86.05,2,2,Medium,High,Middle-aged,82.125
19717,Female,27,33.96,76.77,1,3,Low,High,Adult,55.364999999999995
45024,Female,49,101.26,87.74,2,2,High,High,Middle-aged,94.5
44318,Female,31,111.98,82.3,2,2,High,High,Adult,97.14
34181,Female,38,115.18,26.72,0,0,High,Low,Adult,70.95
40075,Female,30,124.99,90.28,2,2,High,High,Adult,107.63499999999999
5133,Female,27,25.9,6.14,3,1,Low,Low,Adult,16.02
38115,Female,31,76.23,92.69,2,2,Medium,High,Adult,84.46000000000001
40531,Male,35,86.95,73.32,2,2,High,High,Adult,80.13499999999999
42831,Female,48,106.16,89.69,2,2,High,High,Middle-aged,97.925
15623,Male,23,21.35,65.3,1,3,Low,Medium,Young,43.325
19100,Male,25,24.08,88.41,1,3,Low,High,Young,56.245
32821,Female,59,99.28,5.07,0,0,High,Low,Middle-aged,52.175
6423,Female,26,20.81,38.53,3,1,Low,Medium,Adult,29.67
8512,Male,27,15.2,33.5,3,1,Low,Medium,Adult,24.35
46467,Male,26,75.37,88.4,2,2,Medium,High,Adult,81.885
47898,Male,39,96.81,67.12,2,2,High,High,Adult,81.965
48943,Female,37,93.49,93.05,2,2,High,High,Adult,93.27
16700,Male,19,20.77,70.71,1,3,Low,High,Young,45.739999999999995
45991,Female,43,73.7,67.49,2,2,Medium,High,Middle-aged,70.595
2919,Male,32,34.17,17.23,3,1,Low,Low,Adult,25.700000000000003
27466,Female,35,125.12,30.41,0,0,High,Low,Adult,77.765
15269,Male,20,25.73,93.86,1,3,Low,High,Young,59.795
5555,Male,18,33.43,36.18,3,1,Low,Medium,Young,34.805
13160,Female,29,33.94,94.11,1,3,Low,High,Adult,64.025
22702,Male,20,16.2,98.36,1,3,Low,High,Young,57.28
2534,Male,31,28.45,36.4,3,1,Low,Medium,Adult,32.425
16402,Female,22,35.68,95.13,1,3,Low,High,Young,65.405
6461,Male,22,27.98,2.95,3,1,Low,Low,Young,15.465
42046,Male,27,116.81,72.34,2,2,High,High,Adult,94.575
37510,Male,45,80.28,89.72,2,2,High,High,Middle-aged,85.0
37858,Female,38,132.38,90.14,2,2,High,High,Adult,111.25999999999999
28706,Male,59,124.9,2.98,0,0,High,Low,Middle-aged,63.940000000000005
9478,Female,18,38.78,32.26,3,1,Low,Low,Young,35.519999999999996
41088,Male,49,106.94,71.24,2,2,High,High,Middle-aged,89.09
24924,Male,24,39.44,67.92,1,3,Low,High,Young,53.68
45906,Male,33,70.86,81.81,2,2,Medium,High,Adult,76.33500000000001
48401,Male,49,115.36,79.11,2,2,High,High,Middle-aged,97.235
22398,Female,20,17.34,79.27,1,3,Low,High,Young,48.305
12128,Male,29,38.9,20.08,3,1,Low,Low,Adult,29.49
43894,Female,33,134.52,77.68,2,2,High,High,Adult,106.10000000000001
4591,Male,21,16.92,32.2,3,1,Low,Low,Young,24.560000000000002
13079,Male,18,27.27,95.11,1,3,Low,High,Young,61.19
33286,Male,65,120.0,37.06,0,0,High,Medium,Senior,78.53
10880,Male,23,32.77,24.91,3,1,Low,Low,Young,28.840000000000003
10469,Male,33,31.57,12.77,3,1,Low,Low,Adult,22.17
42745,Female,44,123.82,77.16,2,2,High,High,Middle-aged,100.49
22518,Female,21,27.62,68.4,1,3,Low,High,Young,48.010000000000005
49227,Male,43,105.56,92.31,2,2,High,High,Middle-aged,98.935
13406,Female,21,16.53,85.36,1,3,Low,High,Young,50.945
11817,Female,30,28.48,8.41,3,1,Low,Low,Adult,18.445
36509,Male,37,115.31,13.35,0,0,High,Low,Adult,64.33
12800,Female,19,24.61,68.64,1,3,Low,High,Young,46.625
16682,Male,26,27.39,87.04,1,3,Low,High,Adult,57.215
8488,Male,30,28.16,9.05,3,1,Low,Low,Adult,18.605
2498,Male,18,32.97,9.34,3,1,Low,Low,Young,21.155
16635,Male,21,20.24,62.01,1,3,Low,Medium,Young,41.125
38956,Male,49,103.8,85.49,2,2,High,High,Middle-aged,94.645
8519,Female,32,31.62,28.72,3,1,Low,Low,Adult,30.17
3104,Male,18,30.85,15.2,3,1,Low,Low,Young,23.025
23962,Male,29,24.19,97.85,1,3,Low,High,Adult,61.019999999999996
12257,Male,20,18.46,12.14,3,1,Low,Low,Young,15.3
34447,Female,63,92.34,2.7,0,0,High,Low,Senior,47.52
901,Female,19,16.56,18.9,3,1,Low,Low,Young,17.729999999999997
8814,Female,31,35.53,32.94,3,1,Low,Low,Adult,34.235
34990,Male,51,126.48,26.85,0,0,High,Low,Middle-aged,76.665
15548,Male,28,38.01,79.81,1,3,Low,High,Adult,58.91
16395,Female,25,27.22,90.87,1,3,Low,High,Young,59.045
18208,Female,27,36.0,82.89,1,3,Low,High,Adult,59.445
48430,Male,45,83.49,96.97,2,2,High,High,Middle-aged,90.22999999999999
33633,Female,51,89.23,16.77,0,0,High,Low,Middle-aged,53.0
21187,Male,19,21.58,61.76,1,3,Low,Medium,Young,41.67
6293,Female,32,21.48,30.92,3,1,Low,Low,Adult,26.200000000000003
29585,Female,36,100.3,11.06,0,0,High,Low,Adult,55.68
37660,Female,26,70.49,69.93,1,2,Medium,High,Adult,70.21000000000001
24745,Male,19,26.04,66.99,1,3,Low,High,Young,46.515
14265,Female,18,27.41,96.21,1,3,Low,High,Young,61.809999999999995
19958,Male,25,23.37,80.78,1,3,Low,High,Young,52.075
7886,Female,29,28.76,1.75,3,1,Low,Low,Adult,15.255
1651,Male,33,25.57,32.03,3,1,Low,Low,Adult,28.8
35179,Female,54,88.3,32.4,0,0,High,Low,Middle-aged,60.349999999999994
141,Female,22,39.36,39.46,3,1,Low,Medium,Young,39.41
23599,Male,24,32.08,81.09,1,3,Low,High,Young,56.585
30538,Male,47,78.53,1.43,0,0,Medium,Low,Middle-aged,39.980000000000004
25277,Female,43,129.83,3.68,0,0,High,Low,Middle-aged,66.75500000000001
44502,Male,30,103.14,82.08,2,2,High,High,Adult,92.61
23367,Male,29,22.64,88.06,1,3,Low,High,Adult,55.35
13744,Female,23,18.59,85.56,1,3,Low,High,Young,52.075
37353,Female,60,135.51,34.67,0,0,High,Medium,Middle-aged,85.09
39481,Male,38,112.72,63.17,2,2,High,Medium,Adult,87.945
26758,Female,38,124.14,35.51,0,0,High,Medium,Adult,79.825
18341,Female,25,35.42,74.33,1,3,Low,High,Young,54.875
45590,Male,44,70.27,84.58,2,2,Medium,High,Middle-aged,77.425
16549,Female,29,16.42,63.14,1,3,Low,Medium,Adult,39.78
21100,Female,29,29.33,62.75,1,3,Low,Medium,Adult,46.04
29465,Female,62,85.34,35.88,0,0,High,Medium,Senior,60.61
27114,Female,43,135.12,9.92,0,0,High,Low,Middle-aged,72.52
49098,Female,32,84.36,71.15,2,2,High,High,Adult,77.755
21429,Female,22,20.18,92.78,1,3,Low,High,Young,56.480000000000004
22713,Female,29,38.55,77.8,1,3,Low,High,Adult,58.175
43070,Female,42,91.89,74.25,2,2,High,High,Middle-aged,83.07
37038,Male,35,110.09,14.15,0,0,High,Low,Adult,62.120000000000005
20845,Female,27,22.13,67.16,1,3,Low,High,Adult,44.644999999999996
15261,Female,29,27.19,95.33,1,3,Low,High,Adult,61.26
5589,Female,25,32.83,31.03,3,1,Low,Low,Young,31.93
13555,Male,22,29.03,75.02,1,3,Low,High,Young,52.025
7048,Male,34,27.16,33.56,3,1,Low,Medium,Adult,30.36
47659,Female,44,128.97,85.36,2,2,High,High,Middle-aged,107.16499999999999
36658,Male,39,115.96,27.04,0,0,High,Low,Adult,71.5
30979,Male,39,101.1,30.18,0,0,High,Low,Adult,65.64
33464,Male,45,102.59,25.34,0,0,High,Low,Middle-aged,63.965
13389,Female,20,31.61,63.84,1,3,Low,Medium,Young,47.725
43839,Male,39,76.77,86.49,2,2,Medium,High,Adult,81.63
29804,Female,56,103.63,16.4,0,0,High,Low,Middle-aged,60.015
27440,Male,57,93.25,21.27,0,0,High,Low,Middle-aged,57.26
40428,Female,40,71.06,67.52,2,2,Medium,High,Adult,69.28999999999999
15673,Female,23,19.47,75.59,1,3,Low,High,Young,47.53
30045,Male,48,125.36,19.18,0,0,High,Low,Middle-aged,72.27
16506,Male,20,20.18,85.82,1,3,Low,High,Young,53.0
4578,Female,31,24.11,26.36,3,1,Low,Low,Adult,25.235
16907,Female,27,37.69,68.08,1,3,Low,High,Adult,52.885
1149,Female,22,17.09,9.23,3,1,Low,Low,Young,13.16
19932,Male,26,30.28,61.27,1,3,Low,Medium,Adult,45.775000000000006
3460,Male,18,19.91,22.38,3,1,Low,Low,Young,21.145
16838,Female,22,28.28,83.61,1,3,Low,High,Young,55.945
15181,Female,21,20.07,65.13,1,3,Low,Medium,Young,42.599999999999994
18761,Male,26,16.65,85.91,1,3,Low,High,Adult,51.28
26730,Female,61,86.31,2.26,0,0,High,Low,Senior,44.285000000000004
14281,Male,26,26.91,63.73,1,3,Low,Medium,Adult,45.32
11319,Male,28,19.74,5.88,3,1,Low,Low,Adult,12.809999999999999
22366,Female,29,34.17,66.37,1,3,Low,High,Adult,50.27
14928,Male,22,32.91,77.24,1,3,Low,High,Young,55.074999999999996
16105,Male,26,23.64,72.29,1,3,Low,High,Adult,47.965
22068,Male,28,20.54,82.82,1,3,Low,High,Adult,51.67999999999999
24685,Male,22,16.01,60.18,1,3,Low,Medium,Young,38.095
12117,Female,22,35.16,5.72,3,1,Low,Low,Young,20.439999999999998
10518,Female,20,38.61,27.97,3,1,Low,Low,Young,33.29
40857,Female,32,93.76,60.04,2,2,High,Medium,Adult,76.9
34227,Male,47,136.42,1.83,0,0,High,Low,Middle-aged,69.125
42547,Female,28,114.86,70.58,2,2,High,High,Adult,92.72
17308,Male,28,37.34,87.75,1,3,Low,High,Adult,62.545
25983,Female,69,78.98,29.78,0,0,Medium,Low,Senior,54.38
41229,Male,28,70.39,66.96,2,2,Medium,High,Adult,68.675
8139,Female,28,33.79,19.61,3,1,Low,Low,Adult,26.7
2938,Female,21,27.01,7.92,3,1,Low,Low,Young,17.465
14121,Female,20,16.62,81.62,1,3,Low,High,Young,49.120000000000005
3560,Female,25,35.5,35.31,3,1,Low,Medium,Young,35.405
3529,Male,22,34.07,3.67,3,1,Low,Low,Young,18.87
18542,Male,24,29.31,71.24,1,3,Low,High,Young,50.275
15989,Male,29,32.27,85.26,1,3,Low,High,Adult,58.765
28463,Male,51,106.8,25.15,0,0,High,Low,Middle-aged,65.975
10983,Male,20,15.79,5.21,3,1,Low,Low,Young,10.5
39129,Male,28,96.49,83.11,2,2,High,High,Adult,89.8
20482,Male,29,22.6,71.69,1,3,Low,High,Adult,47.144999999999996
46191,Female,39,119.11,71.19,2,2,High,High,Adult,95.15
24432,Male,28,20.3,65.72,1,3,Low,Medium,Adult,43.01
46441,Male,27,112.83,94.45,2,2,High,High,Adult,103.64
18860,Female,21,36.62,72.31,1,3,Low,High,Young,54.465
45426,Male,30,113.4,95.93,2,2,High,High,Adult,104.665
15455,Female,22,30.41,73.16,1,3,Low,High,Young,51.785
27505,Female,67,80.89,24.61,0,0,High,Low,Senior,52.75
6259,Male,25,39.95,3.79,3,1,Low,Low,Young,21.87
15706,Female,18,27.97,80.95,1,3,Low,High,Young,54.46
23859,Male,20,33.16,98.08,1,3,Low,High,Young,65.62
521,Male,28,31.48,32.28,3,1,Low,Low,Adult,31.880000000000003
45739,Male,28,83.0,61.16,2,2,High,Medium,Adult,72.08
38739,Male,28,132.66,74.12,2,2,High,High,Adult,103.39
27828,Female,41,131.23,19.1,0,0,High,Low,Middle-aged,75.16499999999999
31622,Female,36,104.11,26.5,0,0,High,Low,Adult,65.305
46819,Female,33,93.45,60.11,2,2,High,Medium,Adult,76.78
18764,Male,21,33.03,83.92,1,3,Low,High,Young,58.475
31813,Male,46,122.17,3.34,0,0,High,Low,Middle-aged,62.755
49132,Male,35,123.57,86.43,2,2,High,High,Adult,105.0
30199,Female,36,131.34,27.82,0,0,High,Low,Adult,79.58
30008,Female,58,82.85,2.48,0,0,High,Low,Middle-aged,42.665
14354,Male,23,30.85,61.03,1,3,Low,Medium,Young,45.94
45586,Female,48,98.45,73.91,2,2,High,High,Middle-aged,86.18
17502,Male,20,20.02,66.42,1,3,Low,High,Young,43.22
48690,Male,28,128.62,95.87,2,2,High,High,Adult,112.245
33126,Male,37,90.97,33.91,0,0,High,Medium,Adult,62.44
45385,Female,40,88.07,72.36,2,2,High,High,Adult,80.215
49438,Male,26,76.5,78.45,2,2,Medium,High,Adult,77.475
4750,Male,24,30.28,29.41,3,1,Low,Low,Young,29.845
11858,Female,22,38.07,8.32,3,1,Low,Low,Young,23.195
2879,Female,32,38.2,21.68,3,1,Low,Low,Adult,29.94
40611,Male,46,127.35,62.63,2,2,High,Medium,Middle-aged,94.99
349,Male,26,19.09,32.0,3,1,Low,Low,Adult,25.545
4848,Female,28,24.32,30.05,3,1,Low,Low,Adult,27.185000000000002
3470,Female,23,36.84,12.99,3,1,Low,Low,Young,24.915000000000003
46930,Male,40,128.02,88.33,2,2,High,High,Adult,108.17500000000001
17591,Male,19,24.1,86.76,1,3,Low,High,Young,55.43000000000001
3707,Female,32,34.66,22.17,3,1,Low,Low,Adult,28.415
37757,Female,33,106.39,80.18,2,2,High,High,Adult,93.285
28320,Female,64,132.24,9.6,0,0,High,Low,Senior,70.92
16599,Male,19,24.25,82.52,1,3,Low,High,Young,53.385
3635,Female,27,24.77,4.5,3,1,Low,Low,Adult,14.635
46116,Female,38,123.73,88.96,2,2,High,High,Adult,106.345
29320,Female,41,91.79,1.82,0,0,High,Low,Middle-aged,46.805
14421,Male,29,17.89,64.9,1,3,Low,Medium,Adult,41.395
1665,Female,26,21.79,1.14,3,1,Low,Low,Adult,11.465
14187,Male,18,27.09,69.01,1,3,Low,High,Young,48.050000000000004
13837,Male,29,17.99,64.56,1,3,Low,Medium,Adult,41.275
37186,Female,42,92.57,21.09,0,0,High,Low,Middle-aged,56.83
2843,Male,27,36.57,19.54,3,1,Low,Low,Adult,28.055
18508,Male,22,19.36,88.17,1,3,Low,High,Young,53.765
43027,Female,48,102.83,61.67,2,2,High,Medium,Middle-aged,82.25
1451,Female,19,19.59,13.81,3,1,Low,Low,Young,16.7
25699,Male,56,79.14,13.79,0,0,Medium,Low,Middle-aged,46.465
34453,Female,37,75.05,23.96,0,0,Medium,Low,Adult,49.504999999999995
17743,Male,20,38.0,94.94,1,3,Low,High,Young,66.47
28091,Female,61,94.13,4.87,0,0,High,Low,Senior,49.5
2243,Male,19,38.04,6.02,3,1,Low,Low,Young,22.03
30687,Male,45,93.67,8.94,0,0,High,Low,Middle-aged,51.305
35546,Male,43,83.89,6.99,0,0,High,Low,Middle-aged,45.44
36009,Male,39,126.24,28.33,0,0,High,Low,Adult,77.285
4629,Female,27,17.67,25.62,3,1,Low,Low,Adult,21.645000000000003
4344,Male,18,38.12,5.04,3,1,Low,Low,Young,21.58
25811,Female,50,86.46,19.85,0,0,High,Low,Middle-aged,53.155
15138,Female,19,38.2,88.07,1,3,Low,High,Young,63.135
19501,Male,22,26.41,66.06,1,3,Low,High,Young,46.235
48166,Female,34,86.39,61.69,2,2,High,Medium,Adult,74.03999999999999
41463,Female,35,86.47,73.31,2,2,High,High,Adult,79.89
5808,Male,25,34.64,5.39,3,1,Low,Low,Young,20.015
21861,Female,18,27.45,96.15,1,3,Low,High,Young,61.800000000000004
7138,Female,33,34.44,21.91,3,1,Low,Low,Adult,28.174999999999997
10291,Female,25,33.28,1.04,3,1,Low,Low,Young,17.16
34147,Female,43,126.14,38.48,0,0,High,Medium,Middle-aged,82.31
24876,Female,29,37.88,64.44,1,3,Low,Medium,Adult,51.16
33647,Male,41,73.61,22.5,0,0,Medium,Low,Middle-aged,48.055
13694,Female,23,25.45,61.87,1,3,Low,Medium,Young,43.66
20899,Female,25,23.53,85.0,1,3,Low,High,Young,54.265
43063,Male,37,88.99,89.26,2,2,High,High,Adult,89.125
514,Male,26,17.55,26.69,3,1,Low,Low,Adult,22.12
24733,Male,28,39.45,97.08,1,3,Low,High,Adult,68.265
1102,Female,20,20.53,15.86,3,1,Low,Low,Young,18.195
23879,Female,28,16.65,76.45,1,3,Low,High,Adult,46.55
25835,Male,69,136.04,30.26,0,0,High,Low,Senior,83.14999999999999
29739,Female,35,125.21,11.02,0,0,High,Low,Adult,68.115
10796,Male,25,29.76,10.11,3,1,Low,Low,Young,19.935000000000002
44788,Female,40,96.17,63.15,2,2,High,Medium,Adult,79.66
15714,Female,18,33.46,95.12,1,3,Low,High,Young,64.29
38237,Male,25,90.7,89.5,2,2,High,High,Young,90.1
18569,Female,22,30.67,63.35,1,3,Low,Medium,Young,47.010000000000005
13170,Female,25,28.19,81.36,1,3,Low,High,Young,54.775
26175,Male,62,102.07,9.58,0,0,High,Low,Senior,55.824999999999996
22457,Male,21,17.42,84.79,1,3,Low,High,Young,51.105000000000004
36593,Male,44,107.41,9.45,0,0,High,Low,Middle-aged,58.43
44460,Male,42,131.52,74.73,2,2,High,High,Middle-aged,103.125
36768,Female,47,93.59,9.21,0,0,High,Low,Middle-aged,51.400000000000006
5391,Male,33,30.82,33.53,3,1,Low,Medium,Adult,32.175
39936,Male,31,119.18,76.54,2,2,High,High,Adult,97.86000000000001
47644,Female,40,102.43,71.64,2,2,High,High,Adult,87.035
30151,Female,50,72.33,37.91,0,0,Medium,Medium,Middle-aged,55.12
45230,Female,45,78.79,71.35,2,2,Medium,High,Middle-aged,75.07
12504,Female,21,32.2,69.41,1,3,Low,High,Young,50.805
12536,Female,29,18.3,78.18,1,3,Low,High,Adult,48.24
40691,Female,48,106.64,86.91,2,2,High,High,Middle-aged,96.775
26685,Female,48,117.88,23.7,0,0,High,Low,Middle-aged,70.78999999999999
12597,Male,19,26.24,64.35,1,3,Low,Medium,Young,45.294999999999995
42695,Male,39,107.1,74.1,2,2,High,High,Adult,90.6
22975,Female,23,26.39,80.55,1,3,Low,High,Young,53.47
26961,Female,54,110.1,20.21,0,0,High,Low,Middle-aged,65.155
4283,Female,30,15.95,25.11,3,1,Low,Low,Adult,20.53
8543,Female,33,27.96,29.22,3,1,Low,Low,Adult,28.59
35889,Female,68,118.86,34.83,0,0,High,Medium,Senior,76.845
24437,Female,25,22.54,96.99,1,3,Low,High,Young,59.765
36729,Female,65,120.08,20.6,0,0,High,Low,Senior,70.34
3985,Male,22,38.24,30.51,3,1,Low,Low,Young,34.375
7186,Female,22,20.02,7.18,3,1,Low,Low,Young,13.6
45997,Male,36,127.49,91.68,2,2,High,High,Adult,109.58500000000001
31984,Male,43,104.19,20.45,0,0,High,Low,Middle-aged,62.32
36969,Female,61,129.49,10.5,0,0,High,Low,Senior,69.995
25328,Male,54,93.73,10.32,0,0,High,Low,Middle-aged,52.025000000000006
14808,Male,27,28.32,60.27,1,3,Low,Medium,Adult,44.295
39065,Male,49,73.6,60.13,2,2,Medium,Medium,Middle-aged,66.865
49900,Female,27,79.5,66.48,2,2,Medium,High,Adult,72.99000000000001
402,Female,31,23.27,18.5,3,1,Low,Low,Adult,20.884999999999998
43846,Male,30,120.51,93.42,2,2,High,High,Adult,106.965
45827,Female,31,79.61,83.58,2,2,Medium,High,Adult,81.595
13639,Male,28,18.46,70.36,1,3,Low,High,Adult,44.41
37703,Male,47,74.69,94.47,2,2,Medium,High,Middle-aged,84.58
47087,Male,47,116.5,84.79,2,2,High,High,Middle-aged,100.64500000000001
12481,Female,34,15.93,7.79,3,1,Low,Low,Adult,11.86
32844,Male,47,126.62,15.75,0,0,High,Low,Middle-aged,71.185
14150,Female,19,34.69,70.97,1,3,Low,High,Young,52.83
19775,Female,23,39.11,61.85,1,3,Low,Medium,Young,50.480000000000004
30248,Male,68,111.09,35.85,0,0,High,Medium,Senior,73.47
33170,Female,38,85.48,33.18,0,0,High,Medium,Adult,59.33
9499,Male,27,38.69,10.4,3,1,Low,Low,Adult,24.544999999999998
25741,Male,40,79.92,13.82,0,0,Medium,Low,Adult,46.870000000000005
22799,Male,21,37.98,84.57,1,3,Low,High,Young,61.27499999999999
38908,Male,30,106.61,93.83,2,2,High,High,Adult,100.22
19070,Male,19,31.81,78.32,1,3,Low,High,Young,55.065
8711,Female,22,30.89,7.36,3,1,Low,Low,Young,19.125
24292,Male,23,18.16,89.57,1,3,Low,High,Young,53.864999999999995
37739,Male,26,91.53,70.38,2,2,High,High,Adult,80.955
41201,Male,27,101.71,85.76,2,2,High,High,Adult,93.735
44177,Female,37,79.83,83.17,2,2,Medium,High,Adult,81.5
43203,Male,38,116.21,60.32,2,2,High,Medium,Adult,88.265
28898,Male,50,99.64,36.2,0,0,High,Medium,Middle-aged,67.92
30397,Male,48,96.76,1.32,0,0,High,Low,Middle-aged,49.04
7872,Female,19,29.81,20.21,3,1,Low,Low,Young,25.009999999999998
18006,Female,19,26.86,96.78,1,3,Low,High,Young,61.82
32024,Female,62,76.05,1.79,0,0,Medium,Low,Senior,38.92
7829,Male,28,36.45,29.57,3,1,Low,Low,Adult,33.010000000000005
36103,Male,64,112.69,33.78,0,0,High,Medium,Senior,73.235
23289,Male,21,30.47,69.65,1,3,Low,High,Young,50.06
26010,Male,53,73.49,34.27,0,0,Medium,Medium,Middle-aged,53.879999999999995
19189,Female,25,18.8,72.75,1,3,Low,High,Young,45.775
11177,Male,28,23.4,32.97,3,1,Low,Low,Adult,28.185
8847,Male,21,35.59,3.58,3,1,Low,Low,Young,19.585
36641,Female,64,112.91,6.95,0,0,High,Low,Senior,59.93
8026,Male,22,17.11,16.82,3,1,Low,Low,Young,16.965
25719,Female,48,91.98,24.05,0,0,High,Low,Middle-aged,58.015
27132,Female,49,135.08,14.8,0,0,High,Low,Middle-aged,74.94000000000001
3145,Female,30,31.14,33.99,3,1,Low,Medium,Adult,32.565
30346,Male,68,123.68,17.5,0,0,High,Low,Senior,70.59
32262,Male,42,121.62,26.63,0,0,High,Low,Middle-aged,74.125
48998,Male,40,95.72,81.1,2,2,High,High,Adult,88.41
12905,Female,18,17.53,61.01,1,3,Low,Medium,Young,39.269999999999996
45403,Female,47,72.71,90.95,2,2,Medium,High,Middle-aged,81.83
18885,Female,18,35.46,60.12,1,3,Low,Medium,Young,47.79
3741,Female,23,39.95,1.14,3,1,Low,Low,Young,20.545
2131,Female,18,31.37,16.21,3,1,Low,Low,Young,23.79
49002,Male,41,90.09,70.33,2,2,High,High,Middle-aged,80.21000000000001
6984,Female,19,38.69,22.17,3,1,Low,Low,Young,30.43
48876,Female,31,114.84,81.42,2,2,High,High,Adult,98.13
27787,Female,61,115.41,37.99,0,0,High,Medium,Senior,76.7
33233,Male,66,72.19,24.36,0,0,Medium,Low,Senior,48.275
8772,Male,23,16.57,16.08,3,1,Low,Low,Young,16.325
17340,Male,20,30.16,74.68,1,3,Low,High,Young,52.42
36852,Male,69,101.07,8.7,0,0,High,Low,Senior,54.885
40459,Female,43,80.3,78.39,2,2,High,High,Middle-aged,79.345
46833,Male,26,113.44,98.04,2,2,High,High,Adult,105.74000000000001
30003,Female,42,72.77,18.51,0,0,Medium,Low,Middle-aged,45.64
39414,Male,31,95.28,75.21,2,2,High,High,Adult,85.245
37487,Female,62,112.63,30.08,0,0,High,Low,Senior,71.35499999999999
38975,Male,38,130.8,62.85,2,2,High,Medium,Adult,96.825
44915,Male,43,112.39,97.19,2,2,High,High,Middle-aged,104.78999999999999
37911,Female,32,136.24,89.25,2,2,High,High,Adult,112.745
24421,Female,29,28.47,95.76,1,3,Low,High,Adult,62.115
40512,Female,35,70.4,78.26,2,2,Medium,High,Adult,74.33000000000001
12495,Male,27,38.73,16.56,3,1,Low,Low,Adult,27.644999999999996
19399,Male,18,20.65,82.86,1,3,Low,High,Young,51.754999999999995
34435,Male,59,76.63,23.32,0,0,Medium,Low,Middle-aged,49.974999999999994
